cluster_id,topic_name,topic_description,keywords,cluster_size_chunks,cluster_weight_total,classifier_model,final_prompt_sha256,final_prompt_path
144,Rezoning from R-1 to R-2 for Evergreen Addition parcels,"City council enacts a zoning map amendment to reclassify described parcels from R-1 (single-family) to R-2 (multi-family), with an emergency clause for immediate effect.","['rezoning', 'R-1', 'R-2', 'Evergreen Addition', 'Casa Grande', 'zoning amendment', 'ordinance']",85,12.948526473526467,openai:gpt-5-nano,1158f27192e04e653cf4957dd09a11753fd92ee8c8dc4ca05caa52dc340d00db,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
145,Amend airport zoning classification from A to F,Public action to change the Alamogordo-WHITE SANDS Regional Airport zoning from A (Single-family) to F (Industrial) via ordinance adoption after notice and a public hearing.,"['airport zoning', 'rezoning', 'industrial district', 'zoning map amendment', 'A to F', 'Alamogordo']",32,4.0924603174603185,openai:gpt-5-nano,80cda3f2d91552f67b4176bba14d1872e66fc47f44d3e170fae47e507d313fff,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
146,State density-bonus and second-unit laws shaping local ordinances,Discussion of how state density-bonus and second-unit laws influence local zoning rules and permitting barriers to accessory dwelling units.,"['density-bonus', 'second-unit', 'accessory dwelling unit', 'local ordinances', 'state law', 'housing regulation', 'California']",32,3.2938811188811195,openai:gpt-5-nano,118df6c9314e924f83be2c4f440141ad4d87658a437a5a23294c37b40cb44d18,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
147,Local election notices and voting procedures,"Collection of legal notices, resolutions, and instructions related to local elections, including candidate filing, election dates, ballot designations, voting methods, absentee rules, and registration timelines.","['election', 'ballot', 'candidates', 'city clerk', 'county clerk', 'absentee ballots', 'voting machines', 'registration closure', 'polling places', 'special election', 'school board', 'local government notices']",40,3.783482628482629,openai:gpt-5-nano,2e02dd3828d473f2fbfb6e364013e3f23dc8bd86240bb8fefdba579f6ff566f2,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
148,Council Resolution Licensing Approvals for Businesses,"Non-zoning cluster documenting city council-adopted licenses, license transfers, and conditional licensing actions across various business types.","['license', 'licensing', 'resolution', 'city council', 'dance hall', 'electrical license', 'garbage hauler', 'restaurant license', 'beer license', 'one-day license', 'application on file', 'conditions', 'transfer of license', 'change of agent', 'vote']",132,6.760556859066118,openai:gpt-5-nano,43e6fdcf8efcc3d31c443583156b56e02af6a491ccefa27e1266c9ff40940690,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
149,"Public notices and approvals for street vacations, subdivisions, and ordinances","A mix of municipal planning actions including street vacations, subdivision approvals, ordinance amendments, and administrative resolutions, with plan commission referrals and logistical notices.","['street vacation', 'plan commission', 'subdivision Kane-Bur-Lyne', 'Garbage Hauling Ordinance amendment', 'First Avenue relocation', 'Lis Pendens', 'parking and leases', 'Class 3 Notice', 'appropriation resolutions', 'city council actions']",150,8.302389243950476,openai:gpt-5-nano,8bab373b2b14652df87a6f773655e3b9e6cd7225528ab4048592a78c8ea6ac0f,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
15,Amendment changing district boundaries and land-use classifications,"Notice and adoption of an amendment that adjusts district boundaries and the character/uses of properties under an established zoning framework, with city council action and public notice.","['amendment', 'district boundaries', 'land-use classifications', 'adoption', 'city council', 'public notice', 'Ordinance 3233', 'height restrictions', 'zoning']",91,7.129656353731301,openai:gpt-5-nano,a9bf217cd11abf047b21ef64101a6bfb9ddbad605231ff5d58080b132265cf53,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
150,Rezoning parcels from SF-3 to GR General Residence,"City council ordinance amends the zoning map to reclassify specified Odessa parcels from SF-3 to GR, with publication and emergency provisions to enable the requested land use.","['rezoning', 'zoning map amendment', 'SF-3', 'GR', 'Lots 6-9', 'Block 9', 'Odessa', 'Ordinance']",79,9.964087301587297,openai:gpt-5-nano,df796601d961c3e47a1fcead77782513bef9e4e17f21487110a68e2ec078894b,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
151,Rezoning of parcels via district map amendment,"Mixture of municipal notices; primary zoning action is a district map amendment reclassifying districts A and C to D, with accompanying ordinance adoption and code text amendments, plus unrelated city notices.","['rezoning', 'district map amendment', 'zoning map', 'District A', 'District C', 'District D', 'public notice', 'city council', 'ordinance amendment']",173,21.405976692389704,openai:gpt-5-nano,0be934581eb4aa239f3e9482d99b592985c1a485019d0ae9a562257a7e6bc37d,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
152,Rezoning petition and ordinance amendment notices,"Public notices announcing rezoning requests and zoning map amendments, including district changes from Class D to D-2 Neighborhood Business, with hearings and adoption by the city commission.","['rezoning', 'zoning map', 'district change', 'neighborhood business', 'Class D', 'D-2', 'public hearing', 'ordinance', 'case Z-86-0413(A)', 'owner petition']",371,48.83236746345455,openai:gpt-5-nano,b7dbdbdbda7a5810f6341fe45bded2a4ba2344a87f37a518296307be5a8dab5c,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
153,Amend licensing provisions and grant alcohol and cab licenses,"City Council minutes showing amendments to licensing ordinances and actions granting or denying alcohol licenses, taxi cab licenses, and related permit activities, plus bond and street-improvement matters.","['city council minutes', 'licensing', 'alcohol licensing', 'cab licenses', 'taxi license', 'bond matters', 'street improvements', 'consent agenda']",72,5.946017834075105,openai:gpt-5-nano,a087e94e849ad76755b4a648340eb5005621636678a638d756015222338c24b3,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
154,Rezoning parcels by ordinance to change district classifications,"Procedural rezoning actions via city ordinances that map a district reclassification (e.g., R-2 to C-3, etc.), including readings and council passage.","['rezoning', 'district change', 'R-2 to C-3', 'R-1 to I-1', 'R-1 to I-2', 'Public Properties District', 'Planned Community Development', 'PCD', 'ordinance', 'city council', 'map amendment']",207,14.497078815105793,openai:gpt-5-nano,0a433415d69f29557d6dbee0db456ebac0355e18e724f51c01996c8f275095dd,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
155,Rezoning amendments and specific-use permits by city council,"Municipal actions on zoning: map changes and text amendments, plus granting specific-use permits, with associated notices and map postings in Garland, Texas.","['rezoning', 'zoning map amendments', 'specific use permit', 'baithouse', 'posting on zoning maps', 'public hearing', 'city council ordinances', 'district changes']",137,33.912932900432864,openai:gpt-5-nano,2a095fd96cb0bc9f62789fb03f4a1dc1169dddc7be00a1d24f23e62b9a4e1c92,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
156,Public hearing notices for rezoning and map amendments,"Public notices and proceedings related to reclassifying parcels from residential to commercial districts via zoning map amendments, including planning and city commissions, ordinances, and hearings.","['rezoning', 'public hearing', 'planning commission', 'city commission', 'zoning map', 'Dwelling G', 'Fourth Commercial G', 'Dwelling A', 'ordinance amendment', 'parcel reclassification']",134,25.55338827838825,openai:gpt-5-nano,8f100cfee20af34d2696af1726e2eb0e7b87d888299708ccc44cc365469efc8b,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
157,Amend zoning text to add boat sales as a permitted use,"Notice and actions to amend zoning standards and definitions to allow a new land use (boat sales) in the city’s zoning code, including public hearing and ordinance amendment.","['zoning amendment', 'permitted use', 'boat sales', 'definitions', '29-51', 'public hearing', 'ordinance']",113,15.402782408509953,openai:gpt-5-nano,3272f56c7bf9a0f3691d7a9e42dce748ef2784d80772e4384460c99976bd29bf,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
158,Rezoning map amendment moving parcel from R-1 to C-1,Procedural rezoning via city ordinance that reclassifies a parcel from R-1 Low Density Residential to C-1 Neighborhood Commercial and amends the official zoning map.,"['rezoning', 'zoning map amendment', 'R-1', 'C-1', 'Neighborhood Commercial District', 'Ordinance 2307', 'Fayetteville']",33,3.905213903743316,openai:gpt-5-nano,58a91a3d9cf4728611a0fcc2d87978577bc3de273b4bcb0740630e853b1332d3,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
159,Rezoning parcels from residential to commercial districts,City ordinances reclassify parcels from residential Dwelling G to commercial districts and authorize a specific warehouse use in a commercial district.,"['rezoning', 'district classification', 'Dwelling G', 'Fourth Commercial G', 'Seventh Commercial', 'Fifth Commercial Use District', 'warehouse', 'ordinance', 'city council']",105,18.064285714285692,openai:gpt-5-nano,35c9014cb07cdf41809cf303cd9000984c6be57b8dd28e5604528960883a56a9,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
16,Public hearing notice for grant-funded transportation project,"Non-zoning notices announcing public hearings related to grant-funded transportation initiatives, including a proposed paratransit vehicle project described for Illinois DOT funding.","['public hearing', 'notice', 'grant', 'paratransit', 'foundation', 'Illinois Department of Transportation', 'transportation project']",32,1.500218802936194,openai:gpt-5-nano,71ce3bfcf6318856416f8cf76b28d2bdd570cfca95b0d74f983bac0776c8beda,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
160,Rezoning Block 86 from Dwelling A to Apartment G,"City ordinance amends the zoning map to reclassify a parcel from residential Dwelling A to apartment district G, establishing a new district classification.","['rezoning', 'Dwelling A', 'Apartment G', 'Block 86', 'zoning map', 'ordinance', 'City Commission', 'Brownsville', 'amendment', 'classification']",130,18.407686757686754,openai:gpt-5-nano,8012f1b45307f6fc590aeb3170527fec345c1bf22d540230e1c269c7e15cffe1,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
161,Public hearing to rezone parcels from residential to business districts,Notice and ordinance actions to reclassify parcels from residential districts to business districts via a public hearing and adoption of zoning amendments.,"['rezoning', 'public hearing', 'district changes', 'First Dwelling House District', 'Second Business District', 'Apartment House District', 'Mobile Home Park District', 'City Planning and Zoning Commission', 'City Council']",60,10.288202075702076,openai:gpt-5-nano,49cc3e6484238b919508f23ccd09d11c21bbf3c37f54d6e14834ca2b5d7f4334,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
162,Parcel rezoning via zoning map amendments,"Procedural notices and ordinances to change land use districts by amending the official zoning map, including public hearings and council approval.","['rezoning', 'zoning map amendment', 'land use district change', 'public hearing', 'city council', 'ordinance', 'R-1 to R-3', 'A to C', 'parcel rezoning']",69,6.925943354890724,openai:gpt-5-nano,a460748bb956345e05a21d9075ef1463751277b3767042c09b3ec12888f93d2e,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
163,Appeals and variances heard by Board of Adjustment,"Procedural notices and hearings involving variances, special exceptions, and nonconforming-use appeals before the Board of Adjustment, with published notices and related decisions by zoning staff.","['board of adjustment', 'variance', 'side yard', 'special exception', 'home occupation', 'nonconforming', 'appeal', 'notice of hearing']",37,3.8165967804125707,openai:gpt-5-nano,fb4450d54817e7a2314dbdd8e965bca71d57f6c68717c48bb7b0acee79ccc3f7,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
